game_id,year_id,comp_id,phase_id,part_id,team_id,opp_team_id,opp_comp_id,opp_phase_id,team_game_num_season,home_away_neutral,win,loss,tie,pts,opp_pts,mp,fg,fga,fg3,fg3a,ft,fta,orb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_ft,opp_fta,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,last_modified
201412170TOR,2015,NBA,REG,NULL,NJN,TOR,NBA,REG,24,a,0,1,0,89,105,240,35,81,9,27,10,22,14,43,20,3,8,13,16,41,80,10,20,13,19,11,42,24,6,4,9,21,"2022-08-03 08:56:59"
201412170TOR,2015,NBA,REG,NULL,TOR,NJN,NBA,REG,26,h,1,0,0,105,89,240,41,80,10,20,13,19,11,42,24,6,4,9,21,35,81,9,27,10,22,14,43,20,3,8,13,16,"2022-08-03 08:56:59"
201412180CHI,2015,NBA,REG,NULL,CHI,NYK,NBA,REG,25,h,1,0,0,103,97,240,34,75,12,23,23,30,11,32,23,9,8,11,17,38,82,6,9,15,19,14,41,19,7,6,16,24,"2022-08-03 08:56:59"
201412180CHI,2015,NBA,REG,NULL,NYK,CHI,NBA,REG,28,a,0,1,0,97,103,240,38,82,6,9,15,19,14,41,19,7,6,16,24,34,75,12,23,23,30,11,32,23,9,8,11,17,"2022-08-03 08:56:59"
201412180GSW,2015,NBA,REG,NULL,GSW,OKC,NBA,REG,25,h,1,0,0,114,109,240,48,94,12,31,6,10,10,39,32,9,7,9,15,41,86,11,25,16,24,8,43,17,5,4,15,15,"2022-08-03 08:56:59"
201412180GSW,2015,NBA,REG,NULL,OKC,GSW,NBA,REG,26,a,0,1,0,109,114,240,41,86,11,25,16,24,8,43,17,5,4,15,15,48,94,12,31,6,10,10,39,32,9,7,9,15,"2022-08-03 08:56:59"
201412180HOU,2015,NBA,REG,NULL,HOU,NOH,NBA,REG,25,h,0,1,0,90,99,240,33,86,6,25,18,23,12,43,19,8,4,11,18,38,82,5,18,18,22,12,45,21,4,8,12,17,"2022-08-03 08:56:59"
201412180HOU,2015,NBA,REG,NULL,NOH,HOU,NBA,REG,25,a,1,0,0,99,90,240,38,82,5,18,18,22,12,45,21,4,8,12,17,33,86,6,25,18,23,12,43,19,8,4,11,18,"2022-08-03 08:56:59"
201412180SAC,2015,NBA,REG,NULL,MIL,SAC,NBA,REG,27,a,1,0,0,108,107,240,37,75,13,23,21,27,5,27,24,7,2,16,26,38,67,6,14,25,33,4,35,24,5,0,21,23,"2022-08-03 08:56:59"
201412180SAC,2015,NBA,REG,NULL,SAC,MIL,NBA,REG,26,h,0,1,0,107,108,240,38,67,6,14,25,33,4,35,24,5,0,21,23,37,75,13,23,21,27,5,27,24,7,2,16,26,"2022-08-03 08:56:59"
201412190BOS,2015,NBA,REG,NULL,BOS,MIN,NBA,REG,24,h,1,0,0,114,98,240,48,85,8,23,10,14,12,43,29,9,6,13,20,42,93,6,12,8,16,15,37,23,8,5,13,13,"2022-08-03 08:56:59"
201412190BOS,2015,NBA,REG,NULL,MIN,BOS,NBA,REG,25,a,0,1,0,98,114,240,42,93,6,12,8,16,15,37,23,8,5,13,13,48,85,8,23,10,14,12,43,29,9,6,13,20,"2022-08-03 08:56:59"
201412190CLE,2015,NBA,REG,NULL,CLE,NJN,NBA,REG,25,h,1,0,0,95,91,240,31,77,9,24,24,29,11,44,22,7,4,16,16,37,78,9,24,8,12,4,37,23,8,8,16,26,"2022-08-03 08:56:59"
201412190CLE,2015,NBA,REG,NULL,NJN,CLE,NBA,REG,25,a,0,1,0,91,95,240,37,78,9,24,8,12,4,37,23,8,8,16,26,31,77,9,24,24,29,11,44,22,7,4,16,16,"2022-08-03 08:56:59"
201412190DEN,2015,NBA,REG,NULL,DEN,LAC,NBA,REG,26,h,1,0,0,109,106,240,38,80,11,29,22,30,9,40,30,6,1,21,24,39,85,3,18,25,33,13,39,21,14,4,11,22,"2022-08-03 08:56:59"
201412190DEN,2015,NBA,REG,NULL,LAC,DEN,NBA,REG,26,a,0,1,0,106,109,240,39,85,3,18,25,33,13,39,21,14,4,11,22,38,80,11,29,22,30,9,40,30,6,1,21,24,"2022-08-03 08:56:59"
201412190DET,2015,NBA,REG,NULL,DET,TOR,NBA,REG,27,h,0,1,0,100,110,240,41,94,8,25,10,15,14,49,28,5,7,11,20,42,88,8,27,18,24,9,47,24,4,5,8,16,"2022-08-03 08:56:59"
201412190DET,2015,NBA,REG,NULL,TOR,DET,NBA,REG,27,a,1,0,0,110,100,240,42,88,8,27,18,24,9,47,24,4,5,8,16,41,94,8,25,10,15,14,49,28,5,7,11,20,"2022-08-03 08:56:59"
201412190LAL,2015,NBA,REG,NULL,LAL,OKC,NBA,REG,26,h,0,1,0,103,104,240,41,85,10,25,11,15,5,43,28,3,5,10,21,37,86,8,21,22,29,11,42,21,5,8,7,16,"2022-08-03 08:56:59"
201412190LAL,2015,NBA,REG,NULL,OKC,LAL,NBA,REG,27,a,1,0,0,104,103,240,37,86,8,21,22,29,11,42,21,5,8,7,16,41,85,10,25,11,15,5,43,28,3,5,10,21,"2022-08-03 08:56:59"
201412190MEM,2015,NBA,REG,NULL,CHI,MEM,NBA,REG,26,a,1,0,0,103,97,240,32,73,10,26,29,33,8,51,17,2,3,9,18,37,94,2,13,21,24,14,45,12,4,6,4,25,"2022-08-03 08:56:59"
201412190MEM,2015,NBA,REG,NULL,MEM,CHI,NBA,REG,26,h,0,1,0,97,103,240,37,94,2,13,21,24,14,45,12,4,6,4,25,32,73,10,26,29,33,8,51,17,2,3,9,18,"2022-08-03 08:56:59"
201412190MIA,2015,NBA,REG,NULL,MIA,WAS,NBA,REG,27,h,0,1,0,103,105,240,40,75,9,19,14,19,5,34,22,7,3,15,27,39,79,3,14,24,33,13,36,24,6,3,9,17,"2022-08-03 08:56:59"
201412190MIA,2015,NBA,REG,NULL,WAS,MIA,NBA,REG,25,a,1,0,0,105,103,240,39,79,3,14,24,33,13,36,24,6,3,9,17,40,75,9,19,14,19,5,34,22,7,3,15,27,"2022-08-03 08:56:59"
201412190ORL,2015,NBA,REG,NULL,ORL,UTA,NBA,REG,29,h,0,1,0,94,101,240,37,83,12,22,8,12,9,34,28,6,2,12,22,39,73,4,11,19,24,7,42,24,4,5,15,14,"2022-08-03 08:56:59"
201412190ORL,2015,NBA,REG,NULL,UTA,ORL,NBA,REG,27,a,1,0,0,101,94,240,39,73,4,11,19,24,7,42,24,4,5,15,14,37,83,12,22,8,12,9,34,28,6,2,12,22,"2022-08-03 08:56:59"
201412190PHI,2015,NBA,REG,NULL,CHA,PHI,NBA,REG,26,a,1,0,0,109,91,240,43,98,10,24,13,17,17,45,25,10,3,14,17,32,71,12,26,15,17,2,35,23,6,12,24,17,"2022-08-03 08:56:59"
201412190PHI,2015,NBA,REG,NULL,PHI,CHA,NBA,REG,25,h,0,1,0,91,109,240,32,71,12,26,15,17,2,35,23,6,12,24,17,43,98,10,24,13,17,17,45,25,10,3,14,17,"2022-08-03 08:56:59"
201412190SAS,2015,NBA,REG,NULL,POR,SAS,NBA,REG,27,a,1,0,0,129,119,315,47,110,13,35,22,23,15,58,18,12,5,14,24,45,109,8,20,21,26,17,60,24,8,4,16,22,"2022-08-03 08:56:59"
201412190SAS,2015,NBA,REG,NULL,SAS,POR,NBA,REG,27,h,0,1,0,119,129,315,45,109,8,20,21,26,17,60,24,8,4,16,22,47,110,13,35,22,23,15,58,18,12,5,14,24,"2022-08-03 08:56:59"
201412200CHO,2015,NBA,REG,NULL,CHA,UTA,NBA,REG,27,h,1,0,0,104,86,240,42,87,9,22,11,16,15,49,21,8,3,5,14,33,85,8,31,12,15,13,39,18,3,5,9,15,"2022-08-03 08:56:59"
201412200CHO,2015,NBA,REG,NULL,UTA,CHA,NBA,REG,28,a,0,1,0,86,104,240,33,85,8,31,12,15,13,39,18,3,5,9,15,42,87,9,22,11,16,15,49,21,8,3,5,14,"2022-08-03 08:56:59"
201412200DAL,2015,NBA,REG,NULL,DAL,SAS,NBA,REG,28,h,1,0,0,99,93,240,37,86,9,26,16,20,13,40,18,10,3,12,24,32,77,3,13,26,26,12,48,10,6,2,19,20,"2022-08-03 08:56:59"
201412200DAL,2015,NBA,REG,NULL,SAS,DAL,NBA,REG,28,a,0,1,0,93,99,240,32,77,3,13,26,26,12,48,10,6,2,19,20,37,86,9,26,16,20,13,40,18,10,3,12,24,"2022-08-03 08:56:59"
201412200DEN,2015,NBA,REG,NULL,DEN,IND,NBA,REG,27,h,1,0,0,76,73,240,30,82,2,16,14,19,9,49,14,7,7,16,20,27,88,7,23,12,17,11,50,17,5,2,14,24,"2022-08-03 08:56:59"
201412200DEN,2015,NBA,REG,NULL,IND,DEN,NBA,REG,27,a,0,1,0,73,76,240,27,88,7,23,12,17,11,50,17,5,2,14,24,30,82,2,16,14,19,9,49,14,7,7,16,20,"2022-08-03 08:56:59"
201412200HOU,2015,NBA,REG,NULL,ATL,HOU,NBA,REG,26,a,1,0,0,104,97,240,38,74,10,26,18,24,4,37,26,7,9,15,15,34,86,15,43,14,18,15,43,27,8,4,16,25,"2022-08-03 08:56:59"
201412200HOU,2015,NBA,REG,NULL,HOU,ATL,NBA,REG,26,h,0,1,0,97,104,240,34,86,15,43,14,18,15,43,27,8,4,16,25,38,74,10,26,18,24,4,37,26,7,9,15,15,"2022-08-03 08:56:59"
201412200LAC,2015,NBA,REG,NULL,LAC,MIL,NBA,REG,27,h,1,0,0,106,102,240,37,81,12,26,20,27,11,41,29,10,4,12,18,43,81,8,24,8,15,10,46,29,6,1,18,26,"2022-08-03 08:56:59"
201412200LAC,2015,NBA,REG,NULL,MIL,LAC,NBA,REG,28,a,0,1,0,102,106,240,43,81,8,24,8,15,10,46,29,6,1,18,26,37,81,12,26,20,27,11,41,29,10,4,12,18,"2022-08-03 08:56:59"
201412200NOP,2015,NBA,REG,NULL,NOH,POR,NBA,REG,26,h,0,1,0,88,114,240,30,85,3,15,25,28,20,48,15,7,6,16,11,48,90,9,25,9,15,10,45,25,11,3,13,25,"2022-08-03 08:56:59"
201412200NOP,2015,NBA,REG,NULL,POR,NOH,NBA,REG,28,a,1,0,0,114,88,240,48,90,9,25,9,15,10,45,25,11,3,13,25,30,85,3,15,25,28,20,48,15,7,6,16,11,"2022-08-03 08:56:59"
201412200NYK,2015,NBA,REG,NULL,NYK,PHO,NBA,REG,29,h,0,1,0,90,99,240,35,88,7,22,13,16,17,45,17,11,4,14,21,35,78,10,25,19,23,12,43,15,10,3,14,12,"2022-08-03 08:56:59"
201412200NYK,2015,NBA,REG,NULL,PHO,NYK,NBA,REG,28,a,1,0,0,99,90,240,35,78,10,25,19,23,12,43,15,10,3,14,12,35,88,7,22,13,16,17,45,17,11,4,14,21,"2022-08-03 08:56:59"
201412210BRK,2015,NBA,REG,NULL,DET,NJN,NBA,REG,28,a,0,1,0,105,110,240,40,91,9,27,16,26,18,50,26,10,6,13,22,40,76,8,20,22,29,3,37,29,9,4,15,18,"2022-08-03 08:56:59"
201412210BRK,2015,NBA,REG,NULL,NJN,DET,NBA,REG,26,h,1,0,0,110,105,240,40,76,8,20,22,29,3,37,29,9,4,15,18,40,91,9,27,16,26,18,50,26,10,6,13,22,"2022-08-03 08:56:59"
201412210CLE,2015,NBA,REG,NULL,CLE,MEM,NBA,REG,26,h,1,0,0,105,91,240,46,76,7,14,6,10,4,33,34,2,4,14,19,39,86,1,16,12,15,12,38,25,8,3,9,16,"2022-08-03 08:56:59"
201412210CLE,2015,NBA,REG,NULL,MEM,CLE,NBA,REG,27,a,0,1,0,91,105,240,39,86,1,16,12,15,12,38,25,8,3,9,16,46,76,7,14,6,10,4,33,34,2,4,14,19,"2022-08-03 08:56:59"
201412210MIA,2015,NBA,REG,NULL,BOS,MIA,NBA,REG,25,a,0,1,0,84,100,240,33,83,6,23,12,15,14,42,22,6,4,15,18,37,78,6,21,20,26,6,38,18,9,3,8,14,"2022-08-03 08:56:59"
201412210MIA,2015,NBA,REG,NULL,MIA,BOS,NBA,REG,28,h,1,0,0,100,84,240,37,78,6,21,20,26,6,38,18,9,3,8,14,33,83,6,23,12,15,14,42,22,6,4,15,18,"2022-08-03 08:56:59"
201412210MIN,2015,NBA,REG,NULL,IND,MIN,NBA,REG,28,a,1,0,0,100,96,240,42,84,6,19,10,14,8,36,25,9,6,13,17,36,77,5,11,19,24,9,43,23,8,1,16,19,"2022-08-03 08:56:59"
201412210MIN,2015,NBA,REG,NULL,MIN,IND,NBA,REG,26,h,0,1,0,96,100,240,36,77,5,11,19,24,9,43,23,8,1,16,19,42,84,6,19,10,14,8,36,25,9,6,13,17,"2022-08-03 08:56:59"
201412210OKC,2015,NBA,REG,NULL,NOH,OKC,NBA,REG,27,a,1,0,0,101,99,240,43,90,7,20,8,10,10,39,33,11,7,9,17,38,83,5,20,18,24,16,47,17,7,5,16,13,"2022-08-03 08:56:59"
201412210OKC,2015,NBA,REG,NULL,OKC,NOH,NBA,REG,28,h,0,1,0,99,101,240,38,83,5,20,18,24,16,47,17,7,5,16,13,43,90,7,20,8,10,10,39,33,11,7,9,17,"2022-08-03 08:56:59"
201412210ORL,2015,NBA,REG,NULL,ORL,PHI,NBA,REG,30,h,0,1,0,88,96,240,35,84,7,23,11,20,13,43,21,11,6,14,22,35,82,6,23,20,25,15,52,20,8,6,19,19,"2022-08-03 08:56:59"
201412210ORL,2015,NBA,REG,NULL,PHI,ORL,NBA,REG,26,a,1,0,0,96,88,240,35,82,6,23,20,25,15,52,20,8,6,19,19,35,84,7,23,11,20,13,43,21,11,6,14,22,"2022-08-03 08:56:59"
201412210SAC,2015,NBA,REG,NULL,LAL,SAC,NBA,REG,27,a,0,1,0,101,108,240,33,87,10,26,25,30,18,47,14,8,2,16,29,38,79,7,23,25,36,10,44,15,8,7,14,25,"2022-08-03 08:56:59"
201412210SAC,2015,NBA,REG,NULL,SAC,LAL,NBA,REG,27,h,1,0,0,108,101,240,38,79,7,23,25,36,10,44,15,8,7,14,25,33,87,10,26,25,30,18,47,14,8,2,16,29,"2022-08-03 08:56:59"
201412210TOR,2015,NBA,REG,NULL,NYK,TOR,NBA,REG,30,a,0,1,0,108,118,240,40,82,5,14,23,26,8,32,27,6,5,11,22,42,86,14,33,20,27,16,43,24,7,4,10,24,"2022-08-03 08:56:59"
201412210TOR,2015,NBA,REG,NULL,TOR,NYK,NBA,REG,28,h,1,0,0,118,108,240,42,86,14,33,20,27,16,43,24,7,4,10,24,40,82,5,14,23,26,8,32,27,6,5,11,22,"2022-08-03 08:56:59"
201412210WAS,2015,NBA,REG,NULL,PHO,WAS,NBA,REG,29,a,1,0,0,104,92,240,40,78,6,17,18,25,12,45,13,3,8,17,24,34,83,3,14,21,29,15,42,11,11,4,11,23,"2022-08-03 08:56:59"
201412210WAS,2015,NBA,REG,NULL,WAS,PHO,NBA,REG,26,h,0,1,0,92,104,240,34,83,3,14,21,29,15,42,11,11,4,11,23,40,78,6,17,18,25,12,45,13,3,8,17,24,"2022-08-03 08:56:59"
201412220CHI,2015,NBA,REG,NULL,CHI,TOR,NBA,REG,27,h,1,0,0,129,120,240,40,74,6,12,43,47,12,41,20,4,13,15,20,44,100,9,30,23,32,18,37,15,10,3,7,30,"2022-08-03 08:56:59"
201412220CHI,2015,NBA,REG,NULL,TOR,CHI,NBA,REG,29,a,0,1,0,120,129,240,44,100,9,30,23,32,18,37,15,10,3,7,30,40,74,6,12,43,47,12,41,20,4,13,15,20,"2022-08-03 08:56:59"
201412220CHO,2015,NBA,REG,NULL,CHA,DEN,NBA,REG,28,h,1,0,0,110,82,240,43,80,8,19,16,24,6,44,23,6,6,12,21,31,82,2,18,18,24,9,37,11,6,4,13,20,"2022-08-03 08:56:59"
201412220CHO,2015,NBA,REG,NULL,DEN,CHA,NBA,REG,28,a,0,1,0,82,110,240,31,82,2,18,18,24,9,37,11,6,4,13,20,43,80,8,19,16,24,6,44,23,6,6,12,21,"2022-08-03 08:56:59"
201412220DAL,2015,NBA,REG,NULL,ATL,DAL,NBA,REG,27,a,1,0,0,105,102,240,40,81,7,19,18,27,6,43,26,6,6,17,21,39,90,11,28,13,20,13,47,23,12,5,15,23,"2022-08-03 08:56:59"
201412220DAL,2015,NBA,REG,NULL,DAL,ATL,NBA,REG,29,h,0,1,0,102,105,240,39,90,11,28,13,20,13,47,23,12,5,15,23,40,81,7,19,18,27,6,43,26,6,6,17,21,"2022-08-03 08:56:59"
201412220GSW,2015,NBA,REG,NULL,GSW,SAC,NBA,REG,26,h,1,0,0,128,108,240,49,91,9,25,21,24,10,45,36,9,6,12,19,43,90,8,17,14,21,9,39,31,5,5,13,17,"2022-08-03 08:56:59"
201412220GSW,2015,NBA,REG,NULL,SAC,GSW,NBA,REG,28,a,0,1,0,108,128,240,43,90,8,17,14,21,9,39,31,5,5,13,17,49,91,9,25,21,24,10,45,36,9,6,12,19,"2022-08-03 08:56:59"
201412220HOU,2015,NBA,REG,NULL,HOU,POR,NBA,REG,27,h,1,0,0,110,95,240,41,87,13,36,15,20,7,42,22,14,3,16,22,34,76,10,27,17,18,5,35,19,9,5,22,23,"2022-08-03 08:56:59"
201412220HOU,2015,NBA,REG,NULL,POR,HOU,NBA,REG,29,a,0,1,0,95,110,240,34,76,10,27,17,18,5,35,19,9,5,22,23,41,87,13,36,15,20,7,42,22,14,3,16,22,"2022-08-03 08:56:59"
201412220MEM,2015,NBA,REG,NULL,MEM,UTA,NBA,REG,28,h,0,1,0,91,97,240,38,86,7,23,8,9,5,34,22,4,3,4,18,34,75,9,19,20,27,10,49,20,0,5,11,15,"2022-08-03 08:56:59"
201412220MEM,2015,NBA,REG,NULL,UTA,MEM,NBA,REG,29,a,1,0,0,97,91,240,34,75,9,19,20,27,10,49,20,0,5,11,15,38,86,7,23,8,9,5,34,22,4,3,4,18,"2022-08-03 08:56:59"
201412220SAS,2015,NBA,REG,NULL,LAC,SAS,NBA,REG,28,a,0,1,0,118,125,240,43,86,10,24,22,29,11,36,23,10,5,10,22,49,77,13,23,14,22,2,33,37,6,2,11,19,"2022-08-03 08:56:59"
201412220SAS,2015,NBA,REG,NULL,SAS,LAC,NBA,REG,29,h,1,0,0,125,118,240,49,77,13,23,14,22,2,33,37,6,2,11,19,43,86,10,24,22,29,11,36,23,10,5,10,22,"2022-08-03 08:56:59"
201412230ATL,2015,NBA,REG,NULL,ATL,LAC,NBA,REG,28,h,1,0,0,107,104,240,34,76,12,23,27,35,9,43,28,6,3,14,21,37,92,11,29,19,28,16,51,26,10,5,10,23,"2022-08-03 08:56:59"
201412230ATL,2015,NBA,REG,NULL,LAC,ATL,NBA,REG,29,a,0,1,0,104,107,240,37,92,11,29,19,28,16,51,26,10,5,10,23,34,76,12,23,27,35,9,43,28,6,3,14,21,"2022-08-03 08:56:59"
201412230BRK,2015,NBA,REG,NULL,DEN,NJN,NBA,REG,29,a,0,1,0,96,102,240,36,82,7,25,17,22,14,51,15,4,4,18,15,43,91,6,23,10,14,12,39,21,10,3,9,19,"2022-08-03 08:56:59"
201412230BRK,2015,NBA,REG,NULL,NJN,DEN,NBA,REG,27,h,1,0,0,102,96,240,43,91,6,23,10,14,12,39,21,10,3,9,19,36,82,7,25,17,22,14,51,15,4,4,18,15,"2022-08-03 08:56:59"
201412230CLE,2015,NBA,REG,NULL,CLE,MIN,NBA,REG,27,h,1,0,0,125,104,240,44,84,12,24,25,31,12,38,24,11,6,17,23,39,88,4,13,22,29,16,40,25,13,9,18,23,"2022-08-03 08:56:59"
201412230CLE,2015,NBA,REG,NULL,MIN,CLE,NBA,REG,27,a,0,1,0,104,125,240,39,88,4,13,22,29,16,40,25,13,9,18,23,44,84,12,24,25,31,12,38,24,11,6,17,23,"2022-08-03 08:56:59"
201412230IND,2015,NBA,REG,NULL,IND,NOH,NBA,REG,29,h,1,0,0,96,84,240,39,78,5,15,13,18,3,38,24,9,12,9,19,33,83,4,20,14,19,9,46,15,4,2,15,18,"2022-08-03 08:56:59"
201412230IND,2015,NBA,REG,NULL,NOH,IND,NBA,REG,28,a,0,1,0,84,96,240,33,83,4,20,14,19,9,46,15,4,2,15,18,39,78,5,15,13,18,3,38,24,9,12,9,19,"2022-08-03 08:56:59"
201412230LAL,2015,NBA,REG,NULL,GSW,LAL,NBA,REG,27,a,0,1,0,105,115,240,39,84,12,26,15,17,11,39,20,8,2,19,18,46,89,12,26,11,17,13,42,28,11,10,16,15,"2022-08-03 08:56:59"
201412230LAL,2015,NBA,REG,NULL,LAL,GSW,NBA,REG,28,h,1,0,0,115,105,240,46,89,12,26,11,17,13,42,28,11,10,16,15,39,84,12,26,15,17,11,39,20,8,2,19,18,"2022-08-03 08:56:59"
201412230MIA,2015,NBA,REG,NULL,MIA,PHI,NBA,REG,29,h,0,1,0,87,91,240,33,80,8,26,13,18,14,39,13,10,6,20,19,33,77,5,19,20,27,14,42,11,13,11,16,20,"2022-08-03 08:56:59"
201412230MIA,2015,NBA,REG,NULL,PHI,MIA,NBA,REG,27,a,1,0,0,91,87,240,33,77,5,19,20,27,14,42,11,13,11,16,20,33,80,8,26,13,18,14,39,13,10,6,20,19,"2022-08-03 08:56:59"
201412230MIL,2015,NBA,REG,NULL,CHA,MIL,NBA,REG,29,a,1,0,0,108,101,240,36,82,8,21,28,36,11,43,21,6,5,12,21,39,82,8,21,15,20,9,40,25,7,6,20,25,"2022-08-03 08:56:59"
201412230MIL,2015,NBA,REG,NULL,MIL,CHA,NBA,REG,29,h,0,1,0,101,108,240,39,82,8,21,15,20,9,40,25,7,6,20,25,36,82,8,21,28,36,11,43,21,6,5,12,21,"2022-08-03 08:56:59"
201412230OKC,2015,NBA,REG,NULL,OKC,POR,NBA,REG,29,h,0,1,0,111,115,265,46,101,6,19,13,15,13,53,20,8,5,11,28,38,91,17,31,22,24,9,46,22,6,2,14,20,"2022-08-03 08:56:59"
201412230OKC,2015,NBA,REG,NULL,POR,OKC,NBA,REG,30,a,1,0,0,115,111,265,38,91,17,31,22,24,9,46,22,6,2,14,20,46,101,6,19,13,15,13,53,20,8,5,11,28,"2022-08-03 08:56:59"
201412230ORL,2015,NBA,REG,NULL,BOS,ORL,NBA,REG,26,a,0,1,0,95,100,240,33,85,7,23,22,29,9,45,22,10,4,12,21,39,83,7,18,15,23,7,45,23,7,4,14,21,"2022-08-03 08:56:59"
201412230ORL,2015,NBA,REG,NULL,ORL,BOS,NBA,REG,31,h,1,0,0,100,95,240,39,83,7,18,15,23,7,45,23,7,4,14,21,33,85,7,23,22,29,9,45,22,10,4,12,21,"2022-08-03 08:56:59"
201412230PHO,2015,NBA,REG,NULL,DAL,PHO,NBA,REG,30,a,0,1,0,115,124,240,41,88,9,25,24,29,14,49,22,4,1,20,27,44,97,13,33,23,32,14,44,30,12,3,12,26,"2022-08-03 08:56:59"
201412230PHO,2015,NBA,REG,NULL,PHO,DAL,NBA,REG,30,h,1,0,0,124,115,240,44,97,13,33,23,32,14,44,30,12,3,12,26,41,88,9,25,24,29,14,49,22,4,1,20,27,"2022-08-03 08:56:59"
201412230WAS,2015,NBA,REG,NULL,CHI,WAS,NBA,REG,28,a,1,0,0,99,91,240,39,85,5,17,16,24,8,52,20,5,7,10,14,38,89,5,9,10,16,7,41,21,7,5,8,17,"2022-08-03 08:56:59"
201412230WAS,2015,NBA,REG,NULL,WAS,CHI,NBA,REG,27,h,0,1,0,91,99,240,38,89,5,9,10,16,7,41,21,7,5,8,17,39,85,5,17,16,24,8,52,20,5,7,10,14,"2022-08-03 08:56:59"
201412250CHI,2015,NBA,REG,NULL,CHI,LAL,NBA,REG,29,h,1,0,0,113,93,240,42,86,10,24,19,25,20,57,27,1,7,13,12,36,92,5,16,16,21,16,39,18,9,8,4,21,"2022-08-03 08:56:59"
201412250CHI,2015,NBA,REG,NULL,LAL,CHI,NBA,REG,29,a,0,1,0,93,113,240,36,92,5,16,16,21,16,39,18,9,8,4,21,42,86,10,24,19,25,20,57,27,1,7,13,12,"2022-08-03 08:56:59"
201412250LAC,2015,NBA,REG,NULL,GSW,LAC,NBA,REG,28,a,0,1,0,86,100,240,34,80,6,28,12,22,8,44,24,11,4,16,21,34,87,9,32,23,31,11,50,18,10,4,13,20,"2022-08-03 08:56:59"
201412250LAC,2015,NBA,REG,NULL,LAC,GSW,NBA,REG,30,h,1,0,0,100,86,240,34,87,9,32,23,31,11,50,18,10,4,13,20,34,80,6,28,12,22,8,44,24,11,4,16,21,"2022-08-03 08:56:59"
201412250MIA,2015,NBA,REG,NULL,CLE,MIA,NBA,REG,28,a,0,1,0,91,101,240,32,72,6,26,21,33,11,37,16,8,4,15,15,40,84,7,21,14,17,12,43,27,8,3,11,26,"2022-08-03 08:56:59"
201412250MIA,2015,NBA,REG,NULL,MIA,CLE,NBA,REG,30,h,1,0,0,101,91,240,40,84,7,21,14,17,12,43,27,8,3,11,26,32,72,6,26,21,33,11,37,16,8,4,15,15,"2022-08-03 08:56:59"
201412250NYK,2015,NBA,REG,NULL,NYK,WAS,NBA,REG,31,h,0,1,0,91,102,240,36,80,4,22,15,19,6,36,17,5,4,7,15,44,86,7,16,7,10,13,45,25,4,3,10,20,"2022-08-03 08:56:59"
201412250NYK,2015,NBA,REG,NULL,WAS,NYK,NBA,REG,28,a,1,0,0,102,91,240,44,86,7,16,7,10,13,45,25,4,3,10,20,36,80,4,22,15,19,6,36,17,5,4,7,15,"2022-08-03 08:56:59"
201412250SAS,2015,NBA,REG,NULL,OKC,SAS,NBA,REG,30,a,1,0,0,114,106,240,42,81,9,15,21,38,16,47,25,9,6,14,20,42,81,7,23,15,21,10,38,33,8,5,16,26,"2022-08-03 08:56:59"
201412250SAS,2015,NBA,REG,NULL,SAS,OKC,NBA,REG,30,h,0,1,0,106,114,240,42,81,7,23,15,21,10,38,33,8,5,16,26,42,81,9,15,21,38,16,47,25,9,6,14,20,"2022-08-03 08:56:59"
201412260ATL,2015,NBA,REG,NULL,ATL,MIL,NBA,REG,29,h,0,1,0,77,107,240,31,76,4,23,11,14,8,38,20,8,4,22,19,40,79,8,19,19,23,6,40,28,15,6,15,19,"2022-08-03 08:56:59"
201412260ATL,2015,NBA,REG,NULL,MIL,ATL,NBA,REG,30,a,1,0,0,107,77,240,40,79,8,19,19,23,6,40,28,15,6,15,19,31,76,4,23,11,14,8,38,20,8,4,22,19,"2022-08-03 08:56:59"
201412260BOS,2015,NBA,REG,NULL,BOS,NJN,NBA,REG,27,h,0,1,0,107,109,240,45,87,9,24,8,11,5,37,32,8,3,14,23,41,83,7,21,20,28,13,43,19,9,3,15,10,"2022-08-03 08:56:59"
201412260BOS,2015,NBA,REG,NULL,NJN,BOS,NBA,REG,28,a,1,0,0,109,107,240,41,83,7,21,20,28,13,43,19,9,3,15,10,45,87,9,24,8,11,5,37,32,8,3,14,23,"2022-08-03 08:56:59"
201412260DAL,2015,NBA,REG,NULL,DAL,LAL,NBA,REG,31,h,1,0,0,102,98,240,42,83,5,18,13,24,6,40,20,9,6,13,21,36,99,11,29,15,20,24,63,20,8,6,16,23,"2022-08-03 08:56:59"
201412260DAL,2015,NBA,REG,NULL,LAL,DAL,NBA,REG,30,a,0,1,0,98,102,240,36,99,11,29,15,20,24,63,20,8,6,16,23,42,83,5,18,13,24,6,40,20,9,6,13,21,"2022-08-03 08:56:59"
201412260DEN,2015,NBA,REG,NULL,DEN,MIN,NBA,REG,30,h,1,0,0,106,102,240,39,95,3,19,25,32,22,62,18,1,6,18,23,41,103,3,15,17,24,14,44,29,5,9,7,24,"2022-08-03 08:56:59"
201412260DEN,2015,NBA,REG,NULL,MIN,DEN,NBA,REG,28,a,0,1,0,102,106,240,41,103,3,15,17,24,14,44,29,5,9,7,24,39,95,3,19,25,32,22,62,18,1,6,18,23,"2022-08-03 08:56:59"
